rank,object_name,count,percentage,instance_count
5389,bagofbagels,1,0.00,1
5390,usbdrive,1,0.00,1
5391,nailclipper,1,0.00,1
5392,glasspot,1,0.00,1
5393,shoelace,1,0.00,1
5394,globestand,1,0.00,1
5395,idcard,1,0.00,1
5396,bottleoflisterine,1,0.00,1
5397,lifejacket,1,0.00,1
5398,quill,1,0.00,1
5399,toydoll,1,0.00,1
5400,handblender,1,0.00,1
5401,toystroller,1,0.00,1
5402,oilcontainer,1,0.00,1
5403,wine,1,0.00,1
5404,fruitplate,1,0.00,1
5405,showertube,1,0.00,1
5406,showerpipe,1,0.00,1
5407,cordlessphone,1,0.00,1
5408,canofbeer,1,0.00,1
5409,dogbed,1,0.00,1
5410,soaptray,1,0.00,1
5411,iphone,1,0.00,1
5412,glassware,1,0.00,1
5413,toypyramid,1,0.00,1
5414,cake,1,0.00,1
5415,showerhose,1,0.00,1
5416,torah,1,0.00,1
5417,pyramid,1,0.00,1
5418,canoffood,1,0.00,1
5419,microphonestand,1,0.00,1
5420,filecontainer,1,0.00,1
5421,decorativecandle,1,0.00,1
5422,stones,1,0.00,1
5423,gametable,1,0.00,1
5424,storageshelvesbooks,1,0.00,1
5425,toycuboid,1,0.00,1
5426,lintcomb,1,0.00,1
5427,educationaldisplay,1,0.00,1
5428,softtoygroup,1,0.00,1
5429,toycube,1,0.00,1
5430,shovel,1,0.00,1
5431,handsculpture,1,0.00,1
5432,ipod,1,0.00,1
5433,woodenkitchenutensils,1,0.00,1
5434,pig,1,0.00,1
5435,dollarbill,1,0.00,1
5436,showerbase,1,0.00,1
5437,toybin,1,0.00,1
5438,toysshelf,1,0.00,1
5439,shoppingbaskets,1,0.00,1
5440,kitchenitems,1,0.00,1
5441,spicestand,1,0.00,1
5442,karatebelts,1,0.00,1
5443,eggs,1,0.00,1
5444,shelfframe,1,0.00,1
5445,earplugs,1,0.00,1
5446,bottleofcomet,1,0.00,1
5447,woodenutensil,1,0.00,1
5448,poolsticks,1,0.00,1
5449,trinket,1,0.00,1
5450,bottleofsoap,1,0.00,1
5451,clothbag,1,0.00,1
5452,teabox,1,0.00,1
5453,toydog,1,0.00,1
5454,toyhorse,1,0.00,1
5455,toiletplunger,1,0.00,1
5456,clothdryingstand,1,0.00,1
5457,contactlenssolutionbottle,1,0.00,1
5458,utensilcontainer,1,0.00,1
5459,packageofbottledwater,1,0.00,1
5460,bagofhotdogbuns,1,0.00,1
5461,hamburgerbun,1,0.00,1
5462,orangejuicer,1,0.00,1
5463,childcarrier,1,0.00,1
5464,garlic,1,0.00,1
5465,computerdisk,1,0.00,1
5466,sculptureofthechryslerbuilding,1,0.00,1
5467,sculptureoftheeiffeltower,1,0.00,1
5468,sculptureoftheempirestatebuilding,1,0.00,1
5469,consolesystem,1,0.00,1
5470,videogame,1,0.00,1
5471,heatingtray,1,0.00,1
5472,vhstapes,1,0.00,1
5473,sticks,1,0.00,1
5474,woodenplanks,1,0.00,1
5475,containerofskincream,1,0.00,1
5476,cablerack,1,0.00,1
5477,flatbedscanner,1,0.00,1
5478,greenscreen,1,0.00,1
5479,dollobject,1,0.00,1
5480,paperobject,1,0.00,1
5481,passport,1,0.00,1
5482,dustjacket,1,0.00,1
5483,souvenier,1,0.00,1
5484,electronicinstument,1,0.00,1
5485,instument,1,0.00,1
5486,spacewall,1,0.00,1
5487,tourchlight,1,0.00,1
5488,moneypurse,1,0.00,1
5489,desktables,1,0.00,8
5490,droors,1,0.00,1
5491,movieplayer,1,0.00,1
5492,gamecase,1,0.00,1
5493,wallstorage,1,0.00,1
5494,electriccanopener,1,0.00,1
5495,blueglassvase,1,0.00,1
5496,nutribullet,1,0.00,1
5497,fivebeercans,1,0.00,1
5498,Lightswitchplate,1,0.00,1
5499,Blindopener/closer,1,0.00,1
5500,copierprinter,1,0.00,1
5501,mouseslap,1,0.00,1
5502,CDspindle,1,0.00,2
5503,lysol,1,0.00,1
5504,speake,1,0.00,1
5505,strofoamcup,1,0.00,1
5506,writingutensil,1,0.00,1
5507,AirDrain,1,0.00,1
5508,cassettepouch,1,0.00,1
5509,monitorbox,1,0.00,1
5510,RecordAlbum,1,0.00,1
5511,bigblackbox,1,0.00,1
5512,somewoodenobject,1,0.00,1
5513,Spekar,1,0.00,1
5514,Coffeecup,1,0.00,1
5515,bottle.,1,0.00,1
5516,plasticwhitebin,1,0.00,1
5517,plasticblackbin,1,0.00,1
5518,plasticpaper,1,0.00,1
5519,bagopenlid,1,0.00,1
5520,Math,1,0.00,1
5521,deckofcards,1,0.00,1
5522,sanitizingwipes,1,0.00,1
5523,crumpledpaper,1,0.00,1
5524,Quarters,1,0.00,1
5525,PAper,1,0.00,2
5526,shobha,1,0.00,1
5527,RemoteCOntroler,1,0.00,1
5528,CombuterMionitor,1,0.00,1
5529,MOusePad,1,0.00,1
5530,CDPLAYER,1,0.00,1
5531,LCDTV,1,0.00,1
5532,CALENTER,1,0.00,1
5533,TOOTHPICBOX,1,0.00,1
5534,CLASSTUMPLER,1,0.00,1
5535,WOODENSTOOL,1,0.00,1
5536,whitesheets,1,0.00,1
5537,computerbattery,1,0.00,1
5538,SplashBoard,1,0.00,1
5539,LaundryDetergentBottle,1,0.00,1
5540,FoamNeckBrace,1,0.00,1
5541,keyboardholder,1,0.00,1
5542,WashingSink,1,0.00,1
5543,WashingSoapOil,1,0.00,1
5544,SteelPipe,1,0.00,1
5545,KitchenItem,1,0.00,1
5546,OvenSwitch,1,0.00,1
5547,compactdisck,1,0.00,1
5548,Uppershelve,1,0.00,1
5549,Oil,1,0.00,2
5550,Vodka,1,0.00,1
5551,Glasspart,1,0.00,3
5552,Randomstuff,1,0.00,4
5553,MaterialBag,1,0.00,1
5554,PlasticLid,1,0.00,2
5555,AudioEquipment,1,0.00,1
5556,cdpouch,1,0.00,1
5557,cdplayerstand,1,0.00,1
5558,kidsshampoo,1,0.00,1
5559,gauzecontainer,1,0.00,1
5560,toothbrushes,1,0.00,1
5561,oil,1,0.00,1
5562,babyoil,1,0.00,1
5563,oils,1,0.00,1
5564,gauzebox,1,0.00,1
5565,faucetreflection,1,0.00,1
5566,doorsticker,1,0.00,1
5567,airwindow,1,0.00,1
5568,glassclosercurtain,1,0.00,1
5569,FloorTiles,1,0.00,1
5570,BedRoom,1,0.00,1
5571,ExerciseAccessory,1,0.00,1
5572,ArtFrame,1,0.00,1
5573,keyboardtraw,1,0.00,1
5574,keyboardstand,1,0.00,1
5575,glassdoorwindow,1,0.00,1
5576,racktable,1,0.00,1
5577,Panskillet,1,0.00,1
5578,Fryingpan,1,0.00,1
5579,Ovenmitt,1,0.00,1
5580,Skilletlid,1,0.00,1
5581,Ovencontrolpanel,1,0.00,1
5582,Temeratureknob,1,0.00,1
5583,Ovenknob,1,0.00,1
5584,paperkit,1,0.00,1
5585,fram,1,0.00,1
5586,seriallights,1,0.00,1
5587,HoneyCombsbox,1,0.00,1
5588,mark,1,0.00,1
5589,handwashlotion,1,0.00,1
5590,selfdoors,1,0.00,1
5591,strick,1,0.00,1
5592,frisbee,1,0.00,1
5593,lockwithhandle,1,0.00,1
5594,keyboarddesk,1,0.00,1
5595,mousedesk,1,0.00,1
5596,TapeDespenser,1,0.00,1
5597,GlassJar,1,0.00,1
5598,Earphone,1,0.00,2
5599,Paperweight,1,0.00,1
5600,SHALF,1,0.00,1
5601,ROOF,1,0.00,1
5602,PAPPERS,1,0.00,1
5603,WaterCanteen,1,0.00,1
5604,PaperStar,1,0.00,1
5605,BoardBase,1,0.00,1
5606,Thermus,1,0.00,1
5607,woodtrim,1,0.00,1
5608,vaccuumcleanerattachment,1,0.00,1
5609,beerbottle,1,0.00,1
5610,Coffeemugs,1,0.00,2
5611,Paperbags,1,0.00,3
5612,SERVINGSPOONS,1,0.00,1
5613,STOVEFAN,1,0.00,1
5614,STRAINER,1,0.00,1
5615,KNIVES,1,0.00,1
5616,WOODENCUPBOARD,1,0.00,1
5617,SoapBottle,1,0.00,1
5618,BathToyHolder,1,0.00,1
5619,BathToy,1,0.00,1
5620,BodyScrubber,1,0.00,1
5621,BathTubWall,1,0.00,1
5622,BathTubwall,1,0.00,1
5623,TowelHolder,1,0.00,1
5624,??????,1,0.00,3
5625,officedesk,1,0.00,1
5626,officepaperwork,1,0.00,1
5627,washfashion,1,0.00,1
5628,prush,1,0.00,1
5629,StoveVent,1,0.00,1
5630,BuildingColumn,1,0.00,1
5631,woofer,1,0.00,1
5632,attachwire,1,0.00,1
5633,corks,1,0.00,1
5634,boquet,1,0.00,1
5635,woodenpieces,1,0.00,1
5636,Thermometer,1,0.00,1
5637,Cleaningspray,1,0.00,1
5638,WashBasion,1,0.00,1
5639,WashingOil,1,0.00,1
5640,PlugPoint,1,0.00,1
5641,Handwashoil,1,0.00,1
5642,BrushStand,1,0.00,1
5643,KNIFE,1,0.00,1
5644,keyBoard,1,0.00,1
5645,WireCable,1,0.00,1
5646,PenPot,1,0.00,1
5647,bottele,1,0.00,1
5648,filingdrawrs,1,0.00,1
5649,laptopchargingcord,1,0.00,1
5650,baseballbat,1,0.00,1
5651,externalharddisk,1,0.00,1
5652,DripPan,1,0.00,1
5653,UtilityHookup,1,0.00,1
5654,Doorjamb,1,0.00,1
5655,moviecase,1,0.00,1
5656,remotes,1,0.00,1
5657,DeskPad,1,0.00,1
5658,CDCollection,1,0.00,1
5659,Plugpoint,1,0.00,1
5660,Shoppingbag,1,0.00,1
5661,fireextiguisher,1,0.00,1
5662,Papercups,1,0.00,1
5663,A4sheetbundle,1,0.00,1
5664,USBcable,1,0.00,1
5665,Pretzels,1,0.00,1
5666,filecabinetdrawers,1,0.00,1
5667,whiteboardwritting,1,0.00,1
5668,ERASEBOARD,1,0.00,1
5669,Books(TopShelf),1,0.00,1
5670,FileStorageBox,1,0.00,1
5671,Books(BottomShelf),1,0.00,1
5672,CALCULATOE,1,0.00,1
5673,WASHINGLIQUID,1,0.00,1
5674,WASHBASINE,1,0.00,1
5675,CABLELINE,1,0.00,0
5676,RainBoots,1,0.00,1
5677,piedish,1,0.00,1
5678,stovedials,1,0.00,4
5679,lampy,1,0.00,1
5680,Cds,1,0.00,1
5681,Sidewayscup,1,0.00,1
5682,CocaColaCup,1,0.00,1
5683,VolleyBall,1,0.00,1
5684,LoosePaper,1,0.00,2
5685,CardboardTube,1,0.00,3
5686,Polythincover,1,0.00,1
5687,Electricswitch,1,0.00,1
5688,Tarp,1,0.00,1
5689,PostIt,1,0.00,1
5690,WorkCubical,1,0.00,1
5691,dvdbox,1,0.00,0
5692,Stackofbooks,1,0.00,1
5693,bedrailing,1,0.00,1
5694,plaidshirt,1,0.00,1
5695,tilepicture,1,0.00,1
5696,pen&brushstand,1,0.00,1
5697,sliverbucket,1,0.00,1
5698,toolsbopx,1,0.00,1
5699,concreteground,1,0.00,1
5700,BOOKSRACKS,1,0.00,1
5701,STUDYTABLE,1,0.00,1
5702,WOODENBOX,1,0.00,1
5703,BOOKSBOX,1,0.00,1
5704,keyboardandmonitor,1,0.00,1
5705,Speakers,1,0.00,2
5706,Gougles,1,0.00,1
5707,PenBox,1,0.00,1
5708,Pencel,1,0.00,1
5709,Asparinbottle,1,0.00,1
5710,writer,1,0.00,1
5711,writenwork,1,0.00,1
5712,writtenwords,1,0.00,1
5713,writtenformulas,1,0.00,1
5714,ukulele,1,0.00,1
5715,pictureframe1,1,0.00,1
5716,boots,1,0.00,1
5717,staffler,1,0.00,1
5718,supportwall,1,0.00,1
5719,meshine,1,0.00,1
5720,GlassCup,1,0.00,1
5721,ElectricOutlet,1,0.00,1
5722,DryEraseWall,1,0.00,1
5723,BackWallofHallway,1,0.00,1
5724,PaperWallHanger,1,0.00,1
5725,ComputerChargeCord,1,0.00,1
5726,controls,1,0.00,1
5727,Wire/Cable,1,0.00,1
5728,britafilter,1,0.00,1
5729,softsoap,1,0.00,1
5730,Blenderpitcher,1,0.00,1
5731,Backsplash/wall,1,0.00,0
5732,pencilstand,1,0.00,1
5733,groundfloor,1,0.00,1
5734,weighter,1,0.00,1
5735,FILEFOLDER,1,0.00,1
5736,PLASTICPLATE,1,0.00,1
5737,THERMAGOL,1,0.00,1
5738,WoodenShelf,1,0.00,1
5739,godhrage,1,0.00,1
5740,soundbox,1,0.00,1
5741,undercountercabinet,1,0.00,1
5742,ketchup,1,0.00,1
5743,stovecontrols,1,0.00,1
5744,garbagecanlid,1,0.00,1
5745,Walltrim,1,0.00,1
5746,Filefolder,1,0.00,1
5747,Plugandcord,1,0.00,1
5748,Lampplugandcord,1,0.00,1
5749,Cableandplug,1,0.00,1
5750,FlannelFabric,1,0.00,1
5751,Bread,1,0.00,1
5752,SettingTool,1,0.00,1
5753,BlockWall,1,0.00,1
5754,magazinestand,1,0.00,1
5755,traintrackset,1,0.00,1
5756,boosterseat,1,0.00,1
5757,sportsdrink,1,0.00,1
5758,thumbdrive,1,0.00,1
5759,flashdrive,1,0.00,1
5760,wristrest,1,0.00,1
5761,shuter,1,0.00,1
5762,electric,1,0.00,1
5763,Keys,1,0.00,1
5764,Workspace,1,0.00,1
5765,Cabinet2,1,0.00,1
5766,personhand,1,0.00,1
5767,Toothpaste,1,0.00,1
5768,Lightbulb,1,0.00,1
5769,HairStraightener,1,0.00,1
5770,Cap,1,0.00,1
5771,Facewash,1,0.00,3
5772,Compartment,1,0.00,2
5773,ShowerFrame,1,0.00,1
5774,ShowerWindow,1,0.00,1
5775,snapplebottle,1,0.00,1
5776,Music,1,0.00,1
5777,disks,1,0.00,1
5778,Roomsign,1,0.00,1
5779,woodself,1,0.00,1
5780,combuterdesk,1,0.00,1
5781,keybordtray,1,0.00,1
5782,Keyholder,1,0.00,1
5783,Cellphone,1,0.00,1
5784,RESTROOM,1,0.00,1
5785,WASHBESON,1,0.00,1
5786,WESTERNTOILET,1,0.00,1
5787,TOILETPAPERROLL,1,0.00,1
5788,SAMPOO,1,0.00,1
5789,TAB,1,0.00,1
5790,PHENOL,1,0.00,1
5791,cableoutlet,1,0.00,1
5792,freezerbag,1,0.00,2
5793,juser,1,0.00,1
5794,kitchencupboard,1,0.00,1
5795,plasticvessal,1,0.00,1
5796,kitchentable,1,0.00,1
5797,OvenGloves,1,0.00,1
5798,WallSconce,1,0.00,1
5799,BlankCover,1,0.00,1
5800,pull-string,1,0.00,1
5801,lowtable,1,0.00,1
5802,namepanel,1,0.00,1
5803,Darkness,1,0.00,1
5804,BedRuffling,1,0.00,1
5805,moniters,1,0.00,1
5806,sing,1,0.00,1
5807,sighn,1,0.00,1
5808,weight,1,0.00,1
5809,tumpler,1,0.00,1
5810,cordvair,1,0.00,1
5811,xeroxmeshine,1,0.00,2
5812,Postar,1,0.00,1
5813,XeroxMeshine,1,0.00,0
5814,Smallfilecabinet,1,0.00,0
5815,batterybox,1,0.00,1
5816,chairrest,1,0.00,1
5817,chairceat,1,0.00,1
5818,partitionwalls,1,0.00,1
5819,Partitionwalls,1,0.00,6
5820,Cameras,1,0.00,1
5821,lightfocusedbrighterarea,1,0.00,1
5822,lightswitchcover,1,0.00,1
5823,temperaturecontrolpanel,1,0.00,1
5824,temperaturecontrolknob,1,0.00,1
5825,fillow,1,0.00,1
5826,telivishion,1,0.00,1
5827,lighswitch,1,0.00,1
5828,Chimili,1,0.00,1
5829,keychain,1,0.00,1
5830,Cigaretts,1,0.00,1
5831,MedicineinaBottle,1,0.00,1
5832,CoughDrops,1,0.00,1
5833,Medicine,1,0.00,1
5834,BlackSharpie,1,0.00,1
5835,BowlChair,1,0.00,1
5836,Glasscoffeepot,1,0.00,1
5837,teabags,1,0.00,1
5838,knifehadle,1,0.00,1
5839,plastictin,1,0.00,1
5840,bootil,1,0.00,1
5841,illow,1,0.00,1
5842,watertaps,1,0.00,1
5843,PlasticTin,1,0.00,1
5844,bodylotion,1,0.00,1
5845,GRANITETABLE,1,0.00,1
5846,PRUSHBOX,1,0.00,1
5847,TALCUMPOWDER,1,0.00,1
5848,hairlotion,1,0.00,1
5849,lotionm,1,0.00,1
5850,wowen,1,0.00,1
5851,Ottomans,1,0.00,5
5852,Laptops,1,0.00,2
5853,GameController,1,0.00,1
5854,GameSystem,1,0.00,1
5855,ShelfUnit,1,0.00,1
5856,Cuppord,1,0.00,1
5857,eletronicdeice,1,0.00,1
5858,SkullPoster,1,0.00,1
5859,OrangeBag,1,0.00,1
5860,CartoonDrawing,1,0.00,1
5861,c.d,1,0.00,1
5862,coveredpatiofurniture,1,0.00,5
5863,deckrailing,1,0.00,3
5864,cubicwall,1,0.00,1
5865,computtermonitor,1,0.00,1
5866,CeilingFan,1,0.00,1
5867,DEF,1,0.00,1
5868,Monitorstand,1,0.00,1
5869,Pencilholder,1,0.00,1
5870,LandPhone,1,0.00,1
5871,Cd'sBox,1,0.00,1
5872,SystemStand,1,0.00,1
5873,Coffeejuck,1,0.00,1
5874,htato,1,0.00,1
5875,cupwithcloth,1,0.00,1
5876,Mounts,1,0.00,1
5877,Shades,1,0.00,1
5878,Folders,1,0.00,1
5879,Receipt,1,0.00,1
5880,bowl2,1,0.00,1
5881,bowl1,1,0.00,1
5882,ground1,1,0.00,1
5883,ground2,1,0.00,1
5884,filecase,1,0.00,1
5885,noname1,1,0.00,1
5886,noname2,1,0.00,1
5887,boxincabinet,1,0.00,1
5888,Product,1,0.00,1
5889,Gel,1,0.00,1
5890,Dehodorant,1,0.00,1
5891,Washbasin,1,0.00,1
5892,Products,1,0.00,2
5893,WAGMAN,1,0.00,1
5894,PAPERROLL,1,0.00,1
5895,PhoneBook,1,0.00,1
5896,counterbase,1,0.00,1
5897,floormkate,1,0.00,1
5898,flack,1,0.00,1
5899,plasticbottel,1,0.00,1
5900,ccpboard,1,0.00,1
5901,wessale,1,0.00,1
5902,Shutter,1,0.00,1
5903,MarbleVanityTop,1,0.00,1
5904,wiicontroler,1,0.00,1
5905,sterowire,1,0.00,1
5906,Brazilflag,1,0.00,1
5907,cowdoll,1,0.00,1
5908,clearpouch,1,0.00,1
5909,packets,1,0.00,1
5910,WindowSheet,1,0.00,1
5911,woodcupboard,1,0.00,1
5912,bopttle,1,0.00,1
5913,drungbox,1,0.00,1
5914,suitgase,1,0.00,1
5915,bocket,1,0.00,1
5916,walllamb,1,0.00,1
5917,jewelrybox,1,0.00,1
5918,Whiteboard2,1,0.00,1
5919,Wristpad,1,0.00,1
5920,TelephoneHeadset,1,0.00,1
5921,thermalmug,1,0.00,1
5922,disposablecoffeecup,1,0.00,1
5923,filingdrawers,1,0.00,1
5924,cellphonecaharging,1,0.00,1
5925,coloredcubeobject,1,0.00,1
5926,penpencilstand,1,0.00,1
5927,smallphotoframe,1,0.00,1
5928,smallchair,1,0.00,1
5929,fireextengisher,1,0.00,1
5930,paperandbooks,1,0.00,1
5931,3Dglasses,1,0.00,1
5932,twoloosecds,1,0.00,1
5933,PhotoClip,1,0.00,3
5934,Paperbox,1,0.00,1
5935,Wrapper,1,0.00,1
5936,perse,1,0.00,1
5937,cdkit,1,0.00,1
5938,watterbootil,1,0.00,1
5939,boxtop,1,0.00,1
5940,BANANNA,1,0.00,1
5941,POTHOLDER,1,0.00,1
5942,STOVEEYE,1,0.00,2
5943,keyboaed,1,0.00,1
5944,PASTE,1,0.00,1
5945,taps,1,0.00,1
5946,drainer,1,0.00,1
5947,shelfdoor,1,0.00,1
5948,games,1,0.00,1
5949,highlighter,1,0.00,1
5950,",papers",1,0.00,1
5951,Milkpot,1,0.00,1
5952,GlassPot,1,0.00,1
5953,Ovenstove,1,0.00,1
5954,Cimny,1,0.00,1
5955,PlasticTup,1,0.00,1
5956,powder,1,0.00,1
5957,KEYBOARDTRAY,1,0.00,1
5958,COFFEECUP,1,0.00,1
5959,carcase,1,0.00,1
5960,decorations,1,0.00,2
5961,FILEDRAWER,1,0.00,1
5962,ligthfixture,1,0.00,1
5963,FOLDER,1,0.00,1
5964,WRISTREST,1,0.00,1
5965,USBCORD,1,0.00,1
5966,PENCIL,1,0.00,1
5967,en,1,0.00,1
5968,sandel,1,0.00,1
5969,caninet,1,0.00,1
5970,carealbox,1,0.00,1
5971,hats,1,0.00,1
5972,plasticutinsils,1,0.00,1
5973,|Keyboard,1,0.00,1
5974,Bookcollection,1,0.00,1
5975,dockingstation,1,0.00,1
5976,carryingbag,1,0.00,1
5977,computerprinter,1,0.00,1
5978,other,1,0.00,1
5979,BoxofTissues,1,0.00,1
5980,Deodorant,1,0.00,1
5981,CALENDER,1,0.00,1
5982,BEDROOMDOOR,1,0.00,1
5983,DRESSERDRWAER,1,0.00,1
5984,UNKNOWNOBJECT,1,0.00,1
5985,STACKOFCD'S,1,0.00,1
5986,COFFEEMUG,1,0.00,1
5987,folower,1,0.00,1
5988,PotatoChips,1,0.00,1
5989,ChocolateChips,1,0.00,1
5990,Foodpackaging,1,0.00,1
5991,Receptacle,1,0.00,1
5992,Controlswitch,1,0.00,1
5993,photoframe.,1,0.00,1
5994,CEREALBOX,1,0.00,0
5995,Penglass,1,0.00,1
5996,HomeThings,1,0.00,2
5997,Ceilings,1,0.00,1
5998,paperandbook,1,0.00,1
5999,toiletbasen,1,0.00,1
6000,legcleaner,1,0.00,1
6001,KitchenRack,1,0.00,1
6002,slowcooker,1,0.00,1
6003,Mail,1,0.00,1
6004,PacmanGhost,1,0.00,1
6005,pizzatray,1,0.00,1
6006,wifimodem,1,0.00,1
6007,spikebuster,1,0.00,1
6008,ElectronicTool,1,0.00,1
6009,Diary,1,0.00,1
6010,pinup,1,0.00,1
6011,calinder,1,0.00,1
6012,pushboard,1,0.00,1
6013,movies,1,0.00,1
6014,aircleaner,1,0.00,1
6015,DRY-ERASEBOARD,1,0.00,1
6016,vhair,1,0.00,1
6017,keyboardwithcomputer,1,0.00,1
6018,KitchenTop,1,0.00,1
6019,RedPlasticBag,1,0.00,1
6020,PlasticGarbage,1,0.00,2
6021,DryingClothe,1,0.00,1
6022,ToyKitchen,1,0.00,1
6023,SupermarketPlasticBag,1,0.00,3
6024,cabinetshelf,1,0.00,1
6025,book.,1,0.00,2
6026,booksandtoys,1,0.00,1
6027,decorchamber,1,0.00,1
6028,decors,1,0.00,1
6029,torchlight,1,0.00,1
6030,sunglass,1,0.00,1
6031,filesandpapersandbook,1,0.00,1
6032,roundglass,1,0.00,1
6033,tablefloor,1,0.00,1
6034,C.Ds,1,0.00,1
6035,fevigum,1,0.00,1
6036,marblefloor,1,0.00,1
6037,flastickit,1,0.00,1
6038,cabordtable,1,0.00,1
6039,shetmarble,1,0.00,1
6040,marblesheet,1,0.00,1
6041,dishholder,1,0.00,1
6042,WINE,1,0.00,1
6043,CLEANINGWIPES,1,0.00,1
6044,stirstick,1,0.00,1
6045,rangearea,1,0.00,1
6046,emptyarea,1,0.00,1
6047,pen2,1,0.00,1
6048,RoundBrush,1,0.00,1
6049,CottonBallcontainer,1,0.00,1
6050,caborddraw,1,0.00,1
6051,wallsupport,1,0.00,1
6052,soaps,1,0.00,1
6053,flesher,1,0.00,1
6054,Mobile,1,0.00,4
6055,SleepingBag,1,0.00,1
6056,blackmarker,1,0.00,1
6057,BankerBox,1,0.00,2
6058,cocolatin,1,0.00,1
6059,cocolain,1,0.00,1
6060,fooditem,1,0.00,1
6061,tablefan.,1,0.00,1
6062,filesandbooks,1,0.00,1
6063,woodmeterial,1,0.00,1
6064,drincks,1,0.00,1
6065,chapel,1,0.00,1
6066,papercup.,1,0.00,1
6067,computermousse,1,0.00,1
6068,Footwear,1,0.00,2
6069,epsomsalts,1,0.00,1
6070,waterbtte,1,0.00,1
6071,hairproducts,1,0.00,1
6072,hairbrushes,1,0.00,1
6073,Inkpen,1,0.00,1
6074,Aluminumbottle,1,0.00,1
6075,Plugcord,1,0.00,1
6076,Adaptor,1,0.00,1
6077,deslk,1,0.00,2
6078,PlaticItem,1,0.00,1
6079,ControlBox,1,0.00,1
6080,Pitcure,1,0.00,1
6081,ColourLight,1,0.00,1
6082,Crayons,1,0.00,1
6083,SlidingDoor,1,0.00,1
6084,LooveredDoor,1,0.00,1
6085,DoorTrim,1,0.00,2
6086,DryerVent,1,0.00,1
6087,WallHooks,1,0.00,1
6088,Clothrag,1,0.00,1
6089,erasertray,1,0.00,1
6090,plasticeraserbox,1,0.00,1
6091,equations,1,0.00,4
6092,housecoat,1,0.00,1
6093,Dryingrack,1,0.00,1
6094,rubbermat,1,0.00,1
6095,stonefence,1,0.00,1
6096,Postitholder,1,0.00,2
6097,PowerButton,1,0.00,1
6098,MonitorButtons,1,0.00,1
6099,MAONITOR,1,0.00,1
6100,CDs,1,0.00,1
6101,groceries,1,0.00,1
6102,couter,1,0.00,1
6103,papersandfiles,1,0.00,1
6104,selotap,1,0.00,1
6105,seasoning,1,0.00,1
6106,IDcardwithtag,1,0.00,1
6107,visitingcards,1,0.00,1
6108,vegetablecutplate,1,0.00,1
6109,plasticroll,1,0.00,1
6110,playmate,1,0.00,1
6111,PaperTowelRack,1,0.00,1
6112,tile1,1,0.00,1
6113,tile2,1,0.00,1
6114,suuporotwall,1,0.00,1
6115,clothbasckets,1,0.00,1
6116,TEVELISION,1,0.00,1
6117,bedpillo,1,0.00,1
6118,bigwoodenrack,1,0.00,1
6119,boxfile,1,0.00,1
6120,colorfulobjects,1,0.00,1
6121,Woodwall,1,0.00,1
6122,LandLinephone,1,0.00,1
6123,TeaCup,1,0.00,1
6124,postalbox,1,0.00,1
6125,juicebottle,1,0.00,1
6126,dhava,1,0.00,1
6127,sideplate,1,0.00,1
6128,watchcover,1,0.00,1
6129,plasticcan,1,0.00,1
6130,wooddecor,1,0.00,1
6131,plasticdecor,1,0.00,1
6132,apples,1,0.00,1
6133,labelprinter,1,0.00,1
6134,cxpu,1,0.00,1
6135,flashlightstand,1,0.00,1
6136,electricplugpoint,1,0.00,1
6137,stule,1,0.00,1
6138,copa,1,0.00,1
6139,wardrow,1,0.00,1
6140,shalf,1,0.00,1
6141,pilows,1,0.00,1
6142,pappers,1,0.00,1
6143,gift,1,0.00,1
6144,Clip,1,0.00,1
6145,PumpBottle,1,0.00,1
6146,WallHanger,1,0.00,1
6147,travellingbag,1,0.00,1
6148,printerstand,1,0.00,1
6149,officefiles,1,0.00,2
6150,3HolePunch,1,0.00,1
6151,Filesystem,1,0.00,0
6152,Shelvinghangers,1,0.00,1
6153,ShelvingHangers,1,0.00,1
6154,DinningTable,1,0.00,2
6155,CakeStand,1,0.00,1
6156,Pcmonitor,1,0.00,1
6157,Advertosing,1,0.00,1
6158,Grass,1,0.00,1
6159,cerealboxes,1,0.00,1
6160,Mixi,1,0.00,1
6161,TVOUTER,1,0.00,1
6162,bookboard,1,0.00,1
6163,Earephone,1,0.00,1
6164,CableWIre,1,0.00,1
6165,Combe,1,0.00,1
6166,Glossofwater,1,0.00,1
6167,FlatIron,1,0.00,1
6168,Hairdryer,1,0.00,1
6169,Toohbrush,1,0.00,1
6170,doorway1,1,0.00,1
6171,doorway2,1,0.00,1
6172,doorway3,1,0.00,1
6173,timepees,1,0.00,1
6174,electricboard,1,0.00,1
6175,dool,1,0.00,1
6176,decarationtable,1,0.00,1
6177,"shampoo,cream",1,0.00,1
6178,bresh,1,0.00,1
6179,muthwash,1,0.00,1
6180,watermeater,1,0.00,1
6181,vaccuum,1,0.00,1
6182,petbed,1,0.00,1
6183,mirrior,1,0.00,1
6184,storagebin#1,1,0.00,1
6185,storagebin#2,1,0.00,1
6186,petblanket,1,0.00,1
6187,storagedrawer1,1,0.00,1
6188,storagedrawer2,1,0.00,1
6189,storagedrawer3,1,0.00,1
6190,storagedrawer4,1,0.00,1
6191,dogbone,1,0.00,1
6192,vaccuumreflection,1,0.00,1
6193,storagebin3,1,0.00,1
6194,Winebottles,1,0.00,3
6195,Pileofclothing,1,0.00,2
6196,receipts,1,0.00,1
6197,CD/DVD,1,0.00,1
